102348,Rolling Hand Backward,37
131745,No gesture,33
108930,Swiping Right,37
132030,Sliding Two Fingers Left,35
112521,Pushing Hand Away,36
71225,Turning Hand Clockwise,37
85018,Pushing Hand Away,36
49076,Zooming In With Two Fingers,38
106262,Rolling Hand Forward,35
53402,Rolling Hand Backward,37
15969,Pulling Two Fingers In,35
54748,Sliding Two Fingers Right,33
8522,Pushing Hand Away,37
52940,Swiping Left,38
70975,Zooming Out With Full Hand,36
22605,Thumb Up,37
27003,Pushing Two Fingers Away,37
35037,Pushing Two Fingers Away,37
126665,Sliding Two Fingers Down,35
79257,Turning Hand Counterclockwise,37
118461,Zooming In With Full Hand,35
47179,Sliding Two Fingers Left,36
140240,Sliding Two Fingers Up,37
40723,Zooming Out With Two Fingers,36
103180,Doing other things,36
128120,Zooming In With Two Fingers,33
45189,Zooming In With Two Fingers,37
88971,Doing other things,37
103434,Shaking Hand,37
134564,Zooming In With Full Hand,36
57545,Zooming In With Full Hand,33
15819,Doing other things,34
17991,Doing other things,37
135316,No gesture,37
139810,Turning Hand Clockwise,37
58998,Pulling Two Fingers In,36
91780,Pushing Two Fingers Away,34
90321,Zooming In With Two Fingers,36
34826,Turning Hand Clockwise,37
53747,Pushing Hand Away,37
142712,Shaking Hand,37
28581,Thumb Up,37
92520,Zooming Out With Two Fingers,29
127560,Swiping Right,36
101194,Sliding Two Fingers Up,37
39740,Sliding Two Fingers Up,32
82916,Zooming Out With Two Fingers,37
139344,Zooming Out With Full Hand,31
752,Pulling Two Fingers In,37
4058,Doing other things,37
64126,Swiping Left,38
8511,Shaking Hand,38
37427,Swiping Right,37
84738,Sliding Two Fingers Left,36
126729,Swiping Up,37
30827,Sliding Two Fingers Down,37
82374,Thumb Down,35
129777,Sliding Two Fingers Up,24
59351,Sliding Two Fingers Up,37
7195,Turning Hand Clockwise,36
42541,Thumb Down,37
108718,Drumming Fingers,36
106670,Zooming In With Full Hand,34
46243,Thumb Down,35
86818,Swiping Left,36
135737,Swiping Up,34
25024,Turning Hand Clockwise,36
41058,Swiping Left,36
84967,Rolling Hand Forward,33
107837,Doing other things,37
72163,Rolling Hand Forward,37
66777,Doing other things,37
126303,Swiping Up,37
54229,Zooming Out With Full Hand,36
123511,Zooming In With Full Hand,35
80483,Zooming Out With Full Hand,35
79772,Swiping Right,36
117075,Swiping Right,37
123424,Zooming Out With Full Hand,38
71159,Stop Sign,32
15599,Turning Hand Counterclockwise,37
62683,Pushing Two Fingers Away,32
145064,Swiping Right,37
110724,Pushing Two Fingers Away,36
93874,Sliding Two Fingers Right,37
118838,Turning Hand Clockwise,32
48978,Pushing Hand Away,34
11216,Zooming Out With Two Fingers,37
50670,Pulling Two Fingers In,36
125741,Swiping Up,33
13948,Zooming Out With Full Hand,37
4048,Doing other things,33
143855,Pushing Hand Away,36
66438,Turning Hand Counterclockwise,35
49433,Thumb Down,36
44979,Stop Sign,37
60502,Doing other things,35
101403,Pulling Hand In,38
86480,Pushing Hand Away,34
72377,Shaking Hand,37
64065,Pushing Two Fingers Away,36
90234,Turning Hand Counterclockwise,37
106615,Swiping Right,36
32431,Doing other things,38
59318,Pulling Hand In,36
130663,Pulling Hand In,37
58978,Doing other things,34
98735,Doing other things,37
137578,Sliding Two Fingers Right,37
87473,Rolling Hand Forward,36
67467,Turning Hand Clockwise,37
130017,Swiping Right,36
71740,No gesture,37
131535,Turning Hand Counterclockwise,33
94129,Shaking Hand,37
28444,Doing other things,37
45017,Zooming Out With Full Hand,37
73865,Swiping Up,37
17289,Pushing Hand Away,36
63414,Thumb Up,37
130902,Doing other things,36
18038,Thumb Down,37
53633,Sliding Two Fingers Right,38
61284,No gesture,33
55095,Swiping Right,33
1879,Sliding Two Fingers Left,36
87167,Rolling Hand Backward,36
52549,No gesture,37
134408,Rolling Hand Forward,36
119877,Doing other things,36
142578,Zooming Out With Full Hand,37
37172,Zooming Out With Two Fingers,37
35520,Swiping Left,37
64089,Sliding Two Fingers Down,33
50251,Turning Hand Clockwise,37
137503,Doing other things,34
36616,Doing other things,37
140206,Shaking Hand,36
97638,Turning Hand Clockwise,37
62836,Pulling Hand In,36
98080,Thumb Down,37
137070,Swiping Up,37
81153,Swiping Down,34
12665,Turning Hand Counterclockwise,35
43065,Zooming In With Full Hand,35
88679,Pushing Two Fingers Away,37
28593,No gesture,36
36446,Turning Hand Clockwise,37
139430,Thumb Up,37
42862,Rolling Hand Forward,35
85678,Zooming Out With Two Fingers,37
107017,Swiping Up,37
27473,Sliding Two Fingers Left,33
16429,Thumb Down,37
50632,Pulling Two Fingers In,36
110905,Turning Hand Clockwise,37
34306,Zooming Out With Two Fingers,37
32055,Thumb Down,36
75139,Turning Hand Counterclockwise,33
6637,Pushing Two Fingers Away,35
26566,No gesture,37
100890,Doing other things,37
52154,Zooming Out With Full Hand,35
100214,Doing other things,33
73112,Zooming Out With Full Hand,37
45157,Turning Hand Counterclockwise,37
28509,Rolling Hand Backward,36
54103,Pushing Two Fingers Away,37
144689,Zooming Out With Full Hand,32
40540,Sliding Two Fingers Right,37
74838,Rolling Hand Forward,36
63152,Pushing Hand Away,37
50230,Thumb Down,33
21189,Swiping Up,33
11636,Zooming In With Two Fingers,37
41710,Zooming In With Two Fingers,36
82567,Swiping Down,37
82664,Stop Sign,37
80851,Sliding Two Fingers Right,37
129014,Shaking Hand,36
57550,Stop Sign,37
75594,Rolling Hand Forward,37
134781,Sliding Two Fingers Down,38
9089,Swiping Down,37
113508,Pushing Two Fingers Away,32
89808,Pulling Hand In,36
121469,Turning Hand Clockwise,37
76518,Swiping Right,33
81059,Zooming Out With Two Fingers,37
54455,Pulling Two Fingers In,35
195,Zooming Out With Two Fingers,37
4525,Drumming Fingers,37
44135,Pulling Hand In,36
114950,Turning Hand Clockwise,37
63609,Swiping Up,36
44132,Rolling Hand Forward,33
61031,Rolling Hand Forward,37
63097,Pulling Two Fingers In,36
21925,Doing other things,33
59985,Sliding Two Fingers Left,37
7721,Swiping Left,37
5958,Zooming Out With Full Hand,37
68327,Swiping Down,36
18456,Sliding Two Fingers Up,37
119866,Turning Hand Clockwise,38
5010,Rolling Hand Forward,37
36452,Thumb Down,37
117271,Drumming Fingers,37
128224,Sliding Two Fingers Down,36
39904,Doing other things,37
39837,Sliding Two Fingers Up,36
50566,Thumb Down,34
127521,Sliding Two Fingers Down,34
140609,Doing other things,34
146554,Doing other things,36
85794,Zooming In With Two Fingers,35
128356,Swiping Down,33
6635,Stop Sign,34
13331,Zooming In With Two Fingers,39
9377,Doing other things,34
102894,Rolling Hand Forward,37
112299,Swiping Up,34
143535,Swiping Left,37
102354,Sliding Two Fingers Up,37
112120,Zooming In With Full Hand,37
61482,Zooming Out With Two Fingers,36
92542,Thumb Down,37
11797,Doing other things,36
138557,Drumming Fingers,35
38097,Sliding Two Fingers Left,37
29469,Shaking Hand,35
133820,Thumb Down,36
124799,Swiping Up,37
102479,Swiping Up,38
69853,Thumb Up,33
80705,Sliding Two Fingers Down,30
10060,Turning Hand Clockwise,37
121511,Pushing Two Fingers Away,36
7247,Doing other things,37
135240,Sliding Two Fingers Right,36
91062,No gesture,39
62235,Shaking Hand,36
31191,Doing other things,36
72433,Pulling Two Fingers In,35
138968,Sliding Two Fingers Down,37
11395,Rolling Hand Backward,35
121625,Pulling Two Fingers In,36
130437,Doing other things,38
66423,Zooming Out With Two Fingers,37
133128,Zooming Out With Full Hand,36
14170,Zooming In With Two Fingers,37
4682,Stop Sign,37
80328,Swiping Up,36
123221,Shaking Hand,37
23406,Zooming Out With Two Fingers,37
1638,Doing other things,35
138268,Zooming Out With Full Hand,37
18068,Thumb Down,37
101450,Zooming In With Full Hand,37
107771,Doing other things,37
13968,No gesture,37
113463,Doing other things,32
62696,Turning Hand Counterclockwise,37
83138,Sliding Two Fingers Down,32
14764,Thumb Up,37
111398,Thumb Up,33
107886,Sliding Two Fingers Right,36
35723,Drumming Fingers,37
121385,Swiping Left,37
73549,Rolling Hand Backward,38
100048,Swiping Up,37
49098,Swiping Right,36
86086,Swiping Left,32
17378,Pulling Two Fingers In,38
32635,Pulling Two Fingers In,37
97344,No gesture,37
102238,Rolling Hand Backward,36
106138,Zooming Out With Full Hand,36
42706,Zooming In With Two Fingers,37
75549,Pulling Hand In,37
468,Zooming Out With Two Fingers,37
10952,Pushing Two Fingers Away,36
30381,Sliding Two Fingers Down,37
90827,Turning Hand Counterclockwise,36
136540,Swiping Right,37
147174,Swiping Up,37
41893,Swiping Down,37
127418,Doing other things,36
124955,Zooming Out With Two Fingers,37
115427,No gesture,32
75352,Swiping Right,37
22964,Pushing Two Fingers Away,38
12695,Pulling Hand In,36
33640,Swiping Right,32
88461,Swiping Up,37
25162,Thumb Down,36
5568,Swiping Up,37
124742,Rolling Hand Backward,36
138386,Doing other things,37
24320,Drumming Fingers,37
83793,Thumb Up,36
3915,Pushing Hand Away,35
77531,Zooming Out With Two Fingers,37
52279,Doing other things,37
90900,Sliding Two Fingers Down,37
141848,Swiping Right,37
105623,Rolling Hand Forward,37
106531,Doing other things,33
27809,Pulling Hand In,37
29344,Pushing Two Fingers Away,37
87155,Swiping Right,36
69816,Zooming In With Full Hand,37
64509,No gesture,37
90360,Sliding Two Fingers Down,37
116201,Zooming In With Full Hand,32
43017,Thumb Up,37
29369,Turning Hand Counterclockwise,32
88828,Swiping Left,34
64894,Swiping Right,37
48755,Sliding Two Fingers Left,37
30807,Pushing Hand Away,37
81869,Swiping Left,36
50083,No gesture,36
48572,Doing other things,37
144213,Zooming In With Two Fingers,36
124519,Rolling Hand Forward,38
133433,Doing other things,33
137789,No gesture,37
49940,Rolling Hand Forward,37
3538,Doing other things,37
111288,Shaking Hand,36
93334,Pulling Hand In,37
71031,Thumb Down,37
35089,Pushing Hand Away,37
84239,Sliding Two Fingers Right,36
20713,Swiping Down,35
6561,Swiping Up,39
40239,Pushing Two Fingers Away,37
83780,Pushing Two Fingers Away,37
38397,Swiping Up,37
54532,Swiping Down,37
8276,Pushing Two Fingers Away,37
100145,Turning Hand Clockwise,37
33969,Shaking Hand,37
39046,Pulling Hand In,36
57539,Stop Sign,37
86340,Pulling Two Fingers In,33
32135,Drumming Fingers,34
50576,Swiping Right,37
38817,Sliding Two Fingers Left,36
69357,Zooming In With Two Fingers,37
57752,Zooming In With Full Hand,37
4700,Doing other things,28
146918,Drumming Fingers,34
96627,Rolling Hand Forward,33
118092,Pulling Two Fingers In,32
26008,Pulling Two Fingers In,37
35,Drumming Fingers,36
92841,Zooming In With Full Hand,34
121651,Zooming In With Two Fingers,37
80603,Swiping Left,33
134936,Zooming Out With Full Hand,35
105000,Sliding Two Fingers Down,37
60949,Sliding Two Fingers Down,37
44922,Pulling Two Fingers In,36
65725,Doing other things,35
68246,Doing other things,37
39746,Pushing Two Fingers Away,38
46667,Shaking Hand,37
124177,Sliding Two Fingers Up,36
99085,Rolling Hand Backward,37
136614,Drumming Fingers,37
41419,Stop Sign,34
128114,Zooming In With Full Hand,37
119029,No gesture,34
37479,Pulling Hand In,36
46035,Shaking Hand,37
19903,Drumming Fingers,35
24096,Thumb Up,37
2173,Swiping Up,36
4672,Pulling Hand In,36
18127,Rolling Hand Forward,36
7502,Turning Hand Counterclockwise,37
31976,Thumb Up,38
117718,Pushing Hand Away,36
90317,Stop Sign,37
106567,Swiping Left,36
74578,Pulling Two Fingers In,38
75479,Pushing Two Fingers Away,37
85351,Turning Hand Clockwise,37
76928,Thumb Up,36
144549,Sliding Two Fingers Up,35
49757,Thumb Up,37
125888,Zooming In With Two Fingers,35
144765,Turning Hand Counterclockwise,37
39612,Pushing Two Fingers Away,37
54968,Rolling Hand Forward,38
128511,Sliding Two Fingers Right,35
40605,Drumming Fingers,37
32040,Pulling Hand In,37
147229,Shaking Hand,38
108774,Zooming In With Two Fingers,36
118277,Shaking Hand,37
55533,Sliding Two Fingers Down,37
51532,Stop Sign,37
68384,Shaking Hand,33
74201,Pushing Two Fingers Away,38
90134,Sliding Two Fingers Down,37
100255,Pushing Two Fingers Away,35
133818,Sliding Two Fingers Right,38
56363,Thumb Up,36
98829,Turning Hand Clockwise,38
96475,Thumb Down,32
87666,Rolling Hand Forward,32
23864,Doing other things,37
107088,Pulling Hand In,37
68746,No gesture,37
44422,Shaking Hand,37
103428,Zooming In With Full Hand,38
122989,Zooming In With Full Hand,38
85991,Doing other things,36
128536,Pulling Two Fingers In,37
57828,Rolling Hand Backward,37
89807,Shaking Hand,38
5790,Pushing Two Fingers Away,37
93048,Sliding Two Fingers Left,35
105764,Doing other things,35
31621,Zooming Out With Two Fingers,37
47353,Sliding Two Fingers Left,36
48213,Rolling Hand Forward,33
87660,Doing other things,36
70629,Sliding Two Fingers Right,37
65098,Rolling Hand Backward,36
18096,Pulling Hand In,39
57634,Pushing Hand Away,37
147906,Pushing Two Fingers Away,37
9400,Drumming Fingers,36
96088,Sliding Two Fingers Down,37
73743,No gesture,36
19066,Sliding Two Fingers Up,34
10049,Thumb Down,37
140981,Thumb Down,37
110086,Thumb Up,36
25313,Doing other things,37
18326,Swiping Down,37
55550,Swiping Right,33
54500,Doing other things,36
14428,No gesture,36
108327,Swiping Up,37
130129,Pulling Two Fingers In,36
87078,Doing other things,32
84446,Drumming Fingers,37
84479,Sliding Two Fingers Up,37
133901,Pushing Hand Away,37
54294,Thumb Down,37
106712,Sliding Two Fingers Left,36
106083,Stop Sign,34
65495,Rolling Hand Backward,37
17274,Thumb Up,37
70833,Swiping Down,37
141114,Swiping Left,37
16144,Sliding Two Fingers Down,37
22693,Sliding Two Fingers Left,35
138301,Drumming Fingers,37
69154,Zooming Out With Two Fingers,37
136349,Doing other things,38
63767,Sliding Two Fingers Up,37
67451,Swiping Right,37
86665,Swiping Down,37
32690,Sliding Two Fingers Left,37
33050,Swiping Up,37
25814,Sliding Two Fingers Down,38
87498,Thumb Up,37
88481,Pulling Two Fingers In,37
30561,Zooming In With Full Hand,34
74452,Swiping Left,36
4042,Zooming Out With Full Hand,33
14969,Turning Hand Counterclockwise,37
145351,Swiping Left,37
28206,Drumming Fingers,34
23458,Swiping Down,34
46893,Zooming In With Two Fingers,37
96158,Swiping Left,36
72811,Shaking Hand,37
9849,Sliding Two Fingers Down,32
119935,Turning Hand Counterclockwise,34
37961,Zooming In With Two Fingers,33
64107,Swiping Up,37
22046,Shaking Hand,37
130843,Sliding Two Fingers Up,34
14070,Pulling Hand In,33
69303,Swiping Down,34
37962,Turning Hand Clockwise,36
139884,Turning Hand Counterclockwise,37
44228,Thumb Down,37
57381,Pushing Two Fingers Away,36
106348,Zooming Out With Two Fingers,36
73036,Turning Hand Counterclockwise,34
125723,Doing other things,36
78660,Turning Hand Clockwise,36
16214,Shaking Hand,37
67527,Pulling Two Fingers In,37
126217,No gesture,37
98395,Zooming Out With Full Hand,37
132560,Shaking Hand,37
18745,Doing other things,36
116410,Sliding Two Fingers Right,37
29270,Doing other things,37
80038,Pulling Hand In,36
63671,Pushing Hand Away,37
130043,Drumming Fingers,37
38536,Thumb Down,37
102269,Zooming Out With Full Hand,37
26014,Shaking Hand,37
125321,Doing other things,37
70327,Pushing Two Fingers Away,36
25398,Pushing Two Fingers Away,37
116069,Sliding Two Fingers Right,36
32628,Rolling Hand Forward,37
22817,Doing other things,34
102743,Stop Sign,37
68302,No gesture,36
57759,Swiping Left,37
110996,Pushing Hand Away,37
48786,No gesture,37
59720,Zooming Out With Full Hand,33
18574,Zooming Out With Two Fingers,35
92497,Stop Sign,36
23915,Zooming In With Full Hand,37
21572,No gesture,36
7697,Swiping Left,35
26673,Rolling Hand Backward,37
49936,Zooming Out With Full Hand,36
40300,Swiping Up,37
77432,Turning Hand Counterclockwise,33
34049,Zooming Out With Full Hand,36
7733,Doing other things,37
124538,Zooming In With Full Hand,37
77313,Zooming In With Two Fingers,34
82282,No gesture,37
98176,Turning Hand Counterclockwise,31
123992,Doing other things,37
107996,Stop Sign,37
109924,Zooming Out With Full Hand,35
103942,Sliding Two Fingers Up,36
111718,Pushing Two Fingers Away,36
34079,Rolling Hand Backward,36
8140,Pushing Two Fingers Away,32
19201,Pulling Hand In,38
27287,Zooming Out With Two Fingers,39
49601,Sliding Two Fingers Down,36
48718,Swiping Down,37
67278,Swiping Left,37
92371,Swiping Left,36
84468,Thumb Down,36
44906,Swiping Up,37
20872,Thumb Down,38
11719,Pulling Hand In,35
6194,Rolling Hand Forward,37
102033,Turning Hand Counterclockwise,33
37623,No gesture,37
36610,Rolling Hand Backward,36
44956,Pulling Two Fingers In,37
22462,Doing other things,34
40065,Stop Sign,36
74440,Sliding Two Fingers Right,37
112549,Sliding Two Fingers Left,37
14065,Doing other things,37
89737,Zooming In With Two Fingers,36
59997,Doing other things,32
82018,Rolling Hand Backward,37
139827,Pulling Hand In,36
109600,Sliding Two Fingers Left,37
29335,Swiping Down,37
58694,Pushing Two Fingers Away,34
3705,Sliding Two Fingers Left,37
39190,Swiping Right,37
99436,Turning Hand Counterclockwise,36
114807,No gesture,36
131390,Thumb Down,38
13011,Sliding Two Fingers Left,34
65260,Turning Hand Clockwise,36
105957,Pushing Hand Away,36
63942,Doing other things,34
102695,Zooming Out With Two Fingers,37
128591,Doing other things,37
99171,Swiping Down,37
105072,Thumb Down,33
76763,Sliding Two Fingers Down,37
63744,Swiping Left,38
757,Sliding Two Fingers Up,37
22377,Turning Hand Clockwise,35
28344,Zooming Out With Two Fingers,34
13283,Turning Hand Clockwise,37
95167,Pulling Two Fingers In,37
19262,Doing other things,37
37450,Doing other things,33
145211,Sliding Two Fingers Left,36
44754,Sliding Two Fingers Left,39
62137,Pushing Two Fingers Away,37
120526,Thumb Down,38
122899,Doing other things,37
61559,Pulling Two Fingers In,32
103044,Swiping Up,30
64087,Rolling Hand Backward,37
101740,Pulling Two Fingers In,36
117583,Pushing Two Fingers Away,37
66338,No gesture,37
9232,Zooming Out With Full Hand,36
141765,Zooming In With Full Hand,37
104539,Sliding Two Fingers Right,37
118157,No gesture,37
14050,Shaking Hand,37
74511,Zooming Out With Two Fingers,37
125251,Pulling Hand In,37
134197,Doing other things,37
79931,Zooming In With Full Hand,35
131025,Zooming Out With Two Fingers,37
23170,Zooming Out With Two Fingers,35
30777,Swiping Up,37
25390,Pushing Two Fingers Away,37
98341,Thumb Down,37
119861,Swiping Down,35
12388,Sliding Two Fingers Right,32
950,Rolling Hand Forward,36
59506,Sliding Two Fingers Left,32
43706,No gesture,36
114365,Stop Sign,37
29712,Sliding Two Fingers Left,36
2078,Drumming Fingers,37
58688,Drumming Fingers,36
116214,Doing other things,36
9010,Doing other things,37
20002,Pulling Hand In,37
107492,Sliding Two Fingers Left,37
133419,Zooming In With Two Fingers,37
119899,Zooming Out With Full Hand,34
27853,Drumming Fingers,37
25778,Shaking Hand,33
33582,No gesture,37
40709,Swiping Up,36
103467,Sliding Two Fingers Down,32
9738,Stop Sign,37
46807,Thumb Up,37
84826,Shaking Hand,37
81045,Thumb Up,38
80708,Turning Hand Clockwise,24
129854,Pulling Hand In,37
44032,Thumb Down,36
85074,Zooming In With Two Fingers,37
80911,No gesture,37
88478,Zooming Out With Full Hand,37
123434,Rolling Hand Backward,32
127226,Stop Sign,34
52445,Shaking Hand,30
23981,Sliding Two Fingers Right,36
2848,Turning Hand Counterclockwise,37
69226,Doing other things,32
52602,Sliding Two Fingers Right,37
64044,Swiping Left,37
73796,Rolling Hand Forward,37
76743,Zooming Out With Full Hand,36
146799,Turning Hand Counterclockwise,36
83176,Rolling Hand Forward,34
47499,Thumb Down,32
50002,Pulling Two Fingers In,33
73318,Rolling Hand Forward,37
8686,Swiping Up,37
1077,Pulling Hand In,37
89119,Sliding Two Fingers Right,37
60310,Thumb Up,37
99584,Pulling Two Fingers In,37
109027,Doing other things,37
133740,Thumb Up,37
42916,Swiping Down,35
115857,Sliding Two Fingers Up,37
42047,Sliding Two Fingers Left,38
127416,Rolling Hand Forward,36
129422,Pulling Hand In,36
34319,Rolling Hand Forward,37
114487,Shaking Hand,34
57641,Pulling Two Fingers In,36
51444,Turning Hand Clockwise,33
135178,Doing other things,35
34426,Drumming Fingers,36
123583,Thumb Down,35
26312,Drumming Fingers,36
45338,Pulling Hand In,37
82102,Sliding Two Fingers Up,37
114080,Doing other things,37
125384,Swiping Up,37
144696,Swiping Left,30
116846,Swiping Left,33
16673,Pushing Two Fingers Away,36
13161,Rolling Hand Forward,35
31302,Swiping Up,37
14588,Thumb Down,37
506,Doing other things,37
91261,Shaking Hand,37
66166,Doing other things,37
6507,Sliding Two Fingers Down,38
18586,Swiping Left,36
109965,Rolling Hand Forward,37
47997,Shaking Hand,33
111394,Pushing Two Fingers Away,33
12709,Pulling Two Fingers In,37
55637,Drumming Fingers,30
103700,Turning Hand Clockwise,37
137513,Thumb Down,37
113548,Thumb Down,37
104044,Doing other things,38
76190,Zooming Out With Two Fingers,34
84545,Sliding Two Fingers Down,34
85266,Pulling Hand In,36
10928,Swiping Up,37
37669,Swiping Up,37
42865,Turning Hand Clockwise,37
67731,Zooming Out With Full Hand,37
89373,Shaking Hand,35
7882,Stop Sign,37
93862,Pulling Two Fingers In,36
32906,Pulling Two Fingers In,34
106215,Rolling Hand Forward,37
74797,Shaking Hand,37
127505,No gesture,40
17871,Swiping Left,35
4684,Sliding Two Fingers Right,36
46345,Sliding Two Fingers Left,32
55264,Zooming In With Full Hand,37
25524,Sliding Two Fingers Up,36
134909,Rolling Hand Backward,36
23535,Sliding Two Fingers Up,37
122443,Rolling Hand Forward,36
103261,Thumb Down,31
77085,Rolling Hand Backward,34
75262,Stop Sign,37
106573,Sliding Two Fingers Up,37
32655,Sliding Two Fingers Down,37
30549,Thumb Down,38
37728,Thumb Up,31
107415,Doing other things,37
64195,Zooming Out With Two Fingers,37
69925,Thumb Down,37
55604,Turning Hand Clockwise,34
124275,Thumb Up,32
24408,Zooming Out With Full Hand,36
74071,Zooming In With Two Fingers,36
55451,Sliding Two Fingers Up,33
136685,Turning Hand Counterclockwise,37
115900,Swiping Left,37
53736,Thumb Down,33
42055,Zooming Out With Full Hand,37
9512,Sliding Two Fingers Right,34
98948,Doing other things,35
43124,No gesture,36
105325,Swiping Up,37
58448,Sliding Two Fingers Right,36
53487,Stop Sign,36
2957,Stop Sign,36
52673,Pushing Hand Away,38
92917,Swiping Up,36
132424,Zooming In With Full Hand,34
58436,Sliding Two Fingers Down,37
79228,Doing other things,39
51070,No gesture,37
68650,Rolling Hand Backward,37
90643,Zooming Out With Full Hand,37
116221,Pushing Two Fingers Away,36
114316,Drumming Fingers,37
59166,Sliding Two Fingers Down,37
94969,Thumb Down,38
93904,Pushing Hand Away,37
114093,Thumb Down,36
38240,Zooming In With Full Hand,37
4059,Stop Sign,37
136291,Sliding Two Fingers Right,37
18759,Stop Sign,37
47649,Turning Hand Clockwise,37
91992,Pulling Two Fingers In,38
82354,Rolling Hand Forward,37
112078,Zooming In With Full Hand,34
80665,Swiping Down,37
65844,Sliding Two Fingers Down,31
68753,Pushing Two Fingers Away,37
81319,Swiping Right,36
53088,Doing other things,33
122588,Sliding Two Fingers Down,35
60107,Turning Hand Counterclockwise,38
81094,Rolling Hand Backward,37
109753,Zooming In With Full Hand,34
86164,Rolling Hand Forward,37
84614,Doing other things,37
98933,Swiping Up,35
145746,Drumming Fingers,37
25356,Rolling Hand Backward,37
132981,Turning Hand Counterclockwise,37
136544,Doing other things,37
12268,Drumming Fingers,37
42011,Rolling Hand Backward,37
121649,Swiping Left,35
22227,Doing other things,34
38625,Zooming Out With Two Fingers,35
76814,Thumb Up,33
4471,Sliding Two Fingers Right,37
134922,Pushing Two Fingers Away,34
95367,Swiping Down,37
67745,Sliding Two Fingers Down,35
88422,Sliding Two Fingers Up,37
33269,Pushing Hand Away,37
74800,Sliding Two Fingers Down,38
79999,Pushing Two Fingers Away,37
89963,Drumming Fingers,36
30718,Doing other things,37
70687,Stop Sign,36
98349,Sliding Two Fingers Left,37
46550,Stop Sign,36
138230,Turning Hand Counterclockwise,37
75921,Pulling Two Fingers In,36
139376,Pulling Hand In,37
5019,Swiping Right,37
33706,Sliding Two Fingers Left,37
65965,Zooming Out With Two Fingers,37
13399,Swiping Left,35
10583,Zooming Out With Full Hand,33
19819,Sliding Two Fingers Right,37
10788,Drumming Fingers,37
90263,Zooming Out With Full Hand,32
124046,Shaking Hand,33
65970,Pushing Hand Away,37
95917,Drumming Fingers,37
74564,Pushing Hand Away,38
33701,Swiping Left,35
126567,Doing other things,37
82845,Shaking Hand,36
126628,Doing other things,37
8498,Sliding Two Fingers Right,35
54934,Rolling Hand Forward,36
131985,Pulling Two Fingers In,37
106890,Sliding Two Fingers Down,37
136551,No gesture,37
98822,Swiping Right,37
134108,Rolling Hand Forward,36
134158,Turning Hand Counterclockwise,37
48775,Swiping Left,37
145734,Pushing Two Fingers Away,36
113499,Swiping Left,36
111434,Sliding Two Fingers Left,37
58470,Thumb Down,35
10272,Rolling Hand Backward,31
78298,Sliding Two Fingers Down,37
83287,Pulling Two Fingers In,36
27749,Pulling Two Fingers In,37
18057,Sliding Two Fingers Down,37
54317,Sliding Two Fingers Up,32
10908,Rolling Hand Backward,37
63752,Swiping Down,37
148071,Swiping Left,37
106001,Shaking Hand,34
106416,Swiping Right,37
120721,Swiping Up,33
127061,Pulling Hand In,32
144600,Doing other things,37
10571,Sliding Two Fingers Down,37
90432,Zooming In With Two Fingers,35
44062,No gesture,30
115679,Rolling Hand Backward,35
32776,Doing other things,33
24449,Pushing Two Fingers Away,35
51754,Sliding Two Fingers Left,36
119728,Doing other things,36
100640,Thumb Up,35
113358,Swiping Left,30
143205,Swiping Left,32
49390,Sliding Two Fingers Left,34
105330,Zooming In With Full Hand,31
46520,Zooming Out With Full Hand,37
16852,Turning Hand Clockwise,35
23190,Zooming In With Two Fingers,36
142407,Doing other things,36
119538,Doing other things,37
58299,Swiping Up,36
23330,Zooming Out With Full Hand,37
140137,Zooming Out With Two Fingers,37
34862,Drumming Fingers,37
59274,Zooming In With Two Fingers,37
74093,Sliding Two Fingers Left,33
2999,Swiping Down,37
89132,Pulling Hand In,37
27163,Turning Hand Clockwise,37
25389,Stop Sign,32
144211,Pushing Hand Away,33
77621,Doing other things,37
98995,Rolling Hand Backward,37
102844,Pulling Two Fingers In,36
102627,Zooming Out With Two Fingers,37
141083,Shaking Hand,37
39008,No gesture,36
114481,Sliding Two Fingers Left,36
56390,Swiping Up,37
69459,Zooming In With Full Hand,37
41943,Thumb Down,38
59496,Rolling Hand Backward,33
5667,Swiping Up,36
18160,Doing other things,37
98392,No gesture,37
131602,Zooming Out With Two Fingers,37
114963,Pulling Two Fingers In,37
25812,Pulling Two Fingers In,35
100482,Sliding Two Fingers Down,36
122935,Pushing Two Fingers Away,37
130955,No gesture,33
124814,Thumb Down,37
25983,Shaking Hand,38
112203,Pushing Hand Away,37
69039,Thumb Down,37
81219,Stop Sign,36
129595,Swiping Up,37
109849,Zooming Out With Two Fingers,36
120492,Zooming In With Full Hand,37
35903,Zooming In With Two Fingers,36
117734,Pushing Hand Away,37
117438,Thumb Down,38
36907,Zooming Out With Two Fingers,37
22203,No gesture,34
146547,Doing other things,38
33722,Doing other things,34
5333,Swiping Up,35
58312,Swiping Left,38
121431,Sliding Two Fingers Down,33
126840,Zooming In With Full Hand,33
12430,Swiping Down,36
52253,Swiping Up,36
146675,Doing other things,37
24530,Rolling Hand Backward,37
101862,Sliding Two Fingers Up,35
96230,Pulling Two Fingers In,35
47920,Swiping Left,33
139728,Sliding Two Fingers Down,37
30700,Swiping Down,34
88861,Sliding Two Fingers Down,35
22,Zooming In With Full Hand,37
65945,Doing other things,37
6121,Stop Sign,36
88370,Zooming In With Two Fingers,32
90048,Turning Hand Clockwise,37
63477,Thumb Down,37
141780,Sliding Two Fingers Right,37
