8APDH,Someone is cooking something,0,335
8APDH,Holding a dish,0,647
8APDH,Putting some food somewhere,319,531
8APDH,Taking a dish/es from somewhere,0,61
TMA9G,Opening a refrigerator,124,347
TMA9G,Putting some food somewhere,120,361
TMA9G,Closing a refrigerator,472,611
TMA9G,Holding some food,31,323
TMA9G,Taking food from somewhere,280,411
TMA9G,Closing a door,468,606
TMA9G,Opening a door,108,361
TMA9G,Walking through a doorway,55,169
GT53K,Holding some food,172,671
GT53K,Turning on a light,144,287
GT53K,Someone is eating something,206,671
GT53K,Holding a bag,0,671
19PNV,Watching/Looking outside of a window,0,421
19PNV,Holding a blanket,350,839
19PNV,Snuggling with a blanket,345,839
19PNV,Holding a pillow,350,839
19PNV,Snuggling with a pillow,350,839
19PNV,Taking a blanket from somewhere,352,510
MD6C0,Walking through a doorway,0,140
MD6C0,Washing a cup/glass/bottle,112,1007
MD6C0,Opening a door,0,150
MD6C0,Tidying a shelf or something on a shelf,93,1007
MD6C0,Wash a dish/dishes,141,1007
MD6C0,Closing a door,26,183
MD6C0,Washing something with a towel,112,1007
QO1TO,Working at a table,48,815
QO1TO,Someone is holding a paper/notebook,0,815
QO1TO,Working on paper/notebook,331,815
QO1TO,Watching a laptop or something on a laptop,76,234
QO1TO,Working/Playing on a laptop,182,383
9QMRD,Someone is sneezing,0,767
9QMRD,Watching something/someone/themselves in a mirror,0,767
ZXHLY,Pouring something into a cup/glass/bottle,48,383
ZXHLY,Washing a cup/glass/bottle,48,383
ZXHLY,Holding a cup/glass/bottle of something,0,479
ZXHLY,Putting a dish/es somewhere,362,498
ZXHLY,Opening a door,511,625
ZXHLY,Wash a dish/dishes,103,260
ZXHLY,Putting a cup/glass/bottle somewhere,376,503
NVGDG,Holding a blanket,304,772
NVGDG,Snuggling with a blanket,0,356
NVGDG,Tidying a shelf or something on a shelf,691,772
NVGDG,Lying on a sofa/couch,0,306
NVGDG,Putting a blanket somewhere,336,762
NVGDG,Tidying up a blanket/s,400,772
NVGDG,Someone is awakening somewhere,40,363
NVGDG,Someone is standing up from somewhere,307,462
NVGDG,Sitting on sofa/couch,235,402
NVGDG,Taking a blanket from somewhere,312,414
3ZHEX,Eating a sandwich,175,347
3ZHEX,Opening a door,0,126
3ZHEX,Closing a door,33,224
3ZHEX,Holding a sandwich,0,607
3ZHEX,Holding a cup/glass/bottle of something,0,607
3ZHEX,Drinking from a cup/glass/bottle,2,169
3ZHEX,Holding some food,0,607
NR94C,Holding a bag,326,542
NR94C,Taking a bag from somewhere,376,542
NR94C,Someone is dressing,9,471
NR94C,Taking some clothes from somewhere,0,227
1U9TF,Holding a vacuum,88,330
1U9TF,Someone is sneezing,240,330
HS3XP,Turning off a light,230,316
HS3XP,Someone is standing up from somewhere,0,316
HS3XP,Watching something/someone/themselves in a mirror,0,275
370X8,Holding a phone/camera,0,743
370X8,Talking on a phone/camera,0,743
370X8,Working/Playing on a laptop,0,743
370X8,Someone is smiling,16,743
370X8,Working at a table,0,743
LOSLI,Putting something on a table,192,337
LOSLI,Putting clothes somewhere,187,335
LOSLI,Taking some clothes from somewhere,134,337
LOSLI,Tidying something on the floor,146,277
LOSLI,Someone is sneezing,249,371
LOSLI,Someone is sneezing,297,431
24XHS,Taking/consuming some medicine,91,351
24XHS,Opening a refrigerator,487,630
24XHS,Someone is laughing,384,577
24XHS,Someone is smiling,372,678
24XHS,Holding some medicine,0,678
73NG4,Pouring something into a cup/glass/bottle,136,313
73NG4,Closing a refrigerator,340,479
73NG4,Someone is going from standing to sitting,506,666
73NG4,Opening a refrigerator,0,138
73NG4,Sitting at a table,525,791
73NG4,Putting some food somewhere,144,296
73NG4,Drinking from a cup/glass/bottle,578,735
73NG4,Holding a cup/glass/bottle of something,372,791
73NG4,Sitting in a chair,520,791
73NG4,Taking a cup/glass/bottle from somewhere,62,186
409X2,Sitting in a chair,139,305
409X2,Snuggling with a blanket,144,305
409X2,Someone is going from standing to sitting,88,243
409X2,Someone is undressing,163,305
409X2,Holding a towel/s,26,246
409X2,Taking a blanket from somewhere,31,253
5GEJS,Throwing clothes somewhere,96,335
5GEJS,Lying on a bed,0,306
5GEJS,Someone is standing up from somewhere,331,467
5GEJS,Putting shoes somewhere,499,714
5GEJS,Putting clothes somewhere,136,301
5GEJS,Holding a shoe/shoes,410,762
5GEJS,Taking shoes from somewhere,432,647
2XT4N,Tidying a shelf or something on a shelf,14,395
2XT4N,Someone is running somewhere,326,452
2XT4N,Turning off a light,309,416
2XT4N,Putting something on a shelf,14,375
NEM29,Watching television,96,426
NEM29,Someone is undressing,0,123
NEM29,Someone is eating something,196,589
NEM29,Taking some clothes from somewhere,295,632
NEM29,Sitting in a bed,340,791
NEM29,Holding some food,333,791
NEM29,Holding a bag,331,791
NEM29,Throwing clothes somewhere,184,347
NEM29,Someone is going from standing to sitting,333,459
NEM29,Opening a bag,451,635
NEM29,Taking food from somewhere,537,678
NEM29,Taking a bag from somewhere,307,452
JCGWC,Someone is cooking something,108,583
JCGWC,Closing a refrigerator,0,167
JCGWC,Holding a dish,225,583
YT3VH,Watching a laptop or something on a laptop,0,503
YT3VH,Working/Playing on a laptop,0,503
YT3VH,Lying on the floor,480,719
YT3VH,Sitting on the floor,0,503
EDKXT,Drinking from a cup/glass/bottle,254,359
EDKXT,Putting a bag somewhere,84,265
EDKXT,Putting clothes somewhere,81,265
EDKXT,Holding a pillow,189,359
EDKXT,Someone is undressing,0,147
EDKXT,Holding some clothes,0,200
EDKXT,Watching something/someone/themselves in a mirror,211,359
4JWAH,Holding a pillow,81,767
4JWAH,Taking a pillow from somewhere,81,335
4JWAH,Playing with a phone/camera,324,757
4JWAH,Taking a phone/camera from somewhere,309,440
4JWAH,Sitting in a bed,4,767
4JWAH,Putting a pillow somewhere,163,419
4JWAH,Holding a phone/camera,338,767
4JWAH,Someone is going from standing to sitting,0,138
4DWGO,Putting on shoe/shoes,300,788
4DWGO,Someone is dressing,379,788
4DWGO,Someone is going from standing to sitting,290,399
4DWGO,Sitting in a chair,297,788
4DWGO,Putting something on a table,172,294
4DWGO,Putting a phone/camera somewhere,0,114
4DWGO,Walking through a doorway,0,111
4DWGO,Someone is smiling,405,788
4DWGO,Holding a phone/camera,0,282
KU3WI,Watching something/someone/themselves in a mirror,146,587
KU3WI,Closing a door,21,210
KU3WI,Opening a door,0,135
KU3WI,Holding a cup/glass/bottle of something,0,599
KU3WI,Grasping onto a doorknob,0,171
KU3WI,Walking through a doorway,0,164
YUEB9,Watching/Looking outside of a window,504,704
YUEB9,Someone is sneezing,278,524
YUEB9,Sitting at a table,0,541
YUEB9,Someone is standing up from somewhere,424,627
YUEB9,Opening a bag,0,217
YUEB9,Sitting in a chair,0,558
YUEB9,Watching/Reading/Looking at a book,4,553
YUEB9,Someone is eating something,0,534
S3TR3,Holding a broom,0,582
S3TR3,Taking off some shoes,516,795
S3TR3,Someone is sneezing,240,416
S3TR3,Taking shoes from somewhere,516,795
S3TR3,Sitting on the floor,456,647
K71S1,Opening a box,0,133
K71S1,Putting a box somewhere,31,222
K71S1,Someone is standing up from somewhere,290,642
K71S1,Putting clothes somewhere,120,438
K71S1,Holding some clothes,283,435
K71S1,Sitting on the floor,19,582
K71S1,Someone is going from standing to sitting,0,126
K71S1,Taking some clothes from somewhere,110,234
K71S1,Putting a blanket somewhere,283,515
K71S1,Taking a blanket from somewhere,242,356
K71S1,Tidying some clothes,292,500
X8I9J,Someone is laughing,0,217
X8I9J,Putting clothes somewhere,184,515
X8I9J,Throwing clothes somewhere,184,522
X8I9J,Someone is undressing,177,543
X8I9J,Someone is smiling,0,210
X8I9J,Closing a door,0,109
NV1M1,Holding a vacuum,0,118
NV1M1,Holding a laptop,0,75
NV1M1,Someone is running somewhere,0,75
NV1M1,Tidying something on the floor,0,118
OA9W5,Holding a sandwich,0,299
OA9W5,Holding a book,201,829
OA9W5,Taking a book from somewhere,216,378
OA9W5,Someone is smiling,0,97
OA9W5,Eating a sandwich,0,296
OA9W5,Putting a sandwich somewhere,158,287
OA9W5,Opening a book,278,445
OA9W5,Watching/Reading/Looking at a book,278,829
OA9W5,Someone is eating something,0,275
OA9W5,Holding some food,0,104
OA9W5,Putting some food somewhere,196,308
OA9W5,Taking food from somewhere,0,71
OA9W5,Closing a book,760,829
G5LEA,Holding a towel/s,21,337
G5LEA,Putting a towel/s somewhere,189,366
G5LEA,Tidying up a towel/s,0,207
G5LEA,Closing a closet/cabinet,314,534
G5LEA,Opening a closet/cabinet,156,311
G5LEA,Putting something on a shelf,165,359
A4K1X,Taking a book from somewhere,60,219
A4K1X,Taking some clothes from somewhere,259,620
A4K1X,Putting a book somewhere,576,716
A4K1X,Taking paper/notebook from somewhere,79,203
A4K1X,Someone is holding a paper/notebook,74,743
A4K1X,Holding some clothes,151,270
A4K1X,Walking through a doorway,28,133
A4K1X,Holding a blanket,484,601
A4K1X,Taking a blanket from somewhere,525,637
Y98NJ,Taking a picture of something,0,71
Y98NJ,Someone is laughing,0,73
Y98NJ,Holding a phone/camera,0,76
VSO80,Closing a refrigerator,177,308
VSO80,Sitting in a chair,470,767
VSO80,Taking food from somewhere,122,299
VSO80,Holding a dish,196,767
VSO80,Holding some food,187,767
VSO80,Someone is eating something,266,767
VSO80,Someone is going from standing to sitting,424,767
VSO80,Opening a refrigerator,24,318
PRVHF,Holding a shoe/shoes,372,815
PRVHF,Taking shoes from somewhere,372,815
PRVHF,Opening a closet/cabinet,0,368
PRVHF,Fixing a door,0,407
PRVHF,Putting shoes somewhere,331,815
PRVHF,Tidying something on the floor,336,815
PRVHF,Closing a closet/cabinet,206,383
9J074,Tidying some clothes,0,671
HXCGX,Holding a box,268,791
HXCGX,Sitting in a bed,0,791
HXCGX,Someone is eating something,0,351
HXCGX,Holding some food,0,356
HXCGX,Taking a box from somewhere,280,445
HXCGX,Closing a box,600,791
ORM2H,Working on paper/notebook,0,695
ORM2H,Sitting on sofa/couch,0,695
ORM2H,Someone is smiling,0,695
ORM2H,Someone is holding a paper/notebook,0,695
LWJGN,Drinking from a cup/glass/bottle,96,191
LWJGN,Taking a cup/glass/bottle from somewhere,74,186
LWJGN,Tidying up a closet/cabinet,0,123
LWJGN,Someone is sneezing,33,155
LWJGN,Tidying a shelf or something on a shelf,0,123
CIGGJ,Tidying something on the floor,0,414
CIGGJ,Tidying up with a broom,403,767
CIGGJ,Someone is standing up from somewhere,321,447
0WGTG,Holding a bag,482,517
0WGTG,Opening a bag,0,109
0WGTG,Someone is sneezing,436,517
0WGTG,Taking a bag from somewhere,463,517
X29NF,Smiling in a mirror,0,191
X29NF,Eating a sandwich,321,560
X29NF,Someone is undressing,434,750
X29NF,Someone is eating something,321,565
X29NF,Sitting in a bed,0,1055
X29NF,Watching something/someone/themselves in a mirror,0,1055
X29NF,Holding a sandwich,280,505
X29NF,Someone is sneezing,24,380
X29NF,Holding some clothes,398,879
X29NF,Throwing clothes somewhere,722,863
IACBH,Lying on a bed,261,839
IACBH,Watching television,0,839
IACBH,Throwing a blanket somewhere,168,291
IACBH,Snuggling with a blanket,307,839
E23CT,Holding a broom,38,500
E23CT,Putting a broom somewhere,304,495
E23CT,Taking a broom from somewhere,0,152
E23CT,Turning off a light,542,731
E23CT,Watching/Looking outside of a window,0,119
E23CT,Walking through a doorway,122,279
AXFJP,Putting clothes somewhere,319,719
AXFJP,Holding some clothes,213,330
AXFJP,Taking some clothes from somewhere,319,529
AXFJP,Walking through a doorway,0,99
AXFJP,Tidying some clothes,319,719
HDX87,Watching/Looking outside of a window,16,695
HDX87,Eating a sandwich,9,695
HDX87,Holding a sandwich,9,695
HDX87,Someone is eating something,16,695
V1SQH,Holding a cup/glass/bottle of something,9,315
V1SQH,Taking a cup/glass/bottle from somewhere,331,447
V1SQH,Drinking from a cup/glass/bottle,352,498
V1SQH,Drinking from a cup/glass/bottle,55,289
V1SQH,Putting a cup/glass/bottle somewhere,196,363
V1SQH,Holding a cup/glass/bottle of something,33,162
V1SQH,Putting something on a shelf,482,615
48WOM,Opening a closet/cabinet,88,210
48WOM,Someone is laughing,415,584
48WOM,Holding some medicine,292,481
48WOM,Someone is smiling,453,623
48WOM,Walking through a doorway,36,157
48WOM,Taking a box from somewhere,194,375
48WOM,Holding a box,100,243
48WOM,Opening a box,100,227
48WOM,Taking something from a box,276,378
61N26,Holding a broom,297,491
61N26,Putting a broom somewhere,309,500
61N26,Holding a laptop,43,1031
61N26,Working/Playing on a laptop,19,1031
61N26,Walking through a doorway,0,97
IOBKP,Holding a cup/glass/bottle of something,441,839
IOBKP,Sitting in a bed,292,579
IOBKP,Drinking from a cup/glass/bottle,472,678
IOBKP,Holding a pillow,0,359
IOBKP,Snuggling with a pillow,100,323
IOBKP,Taking a cup/glass/bottle from somewhere,338,567
IOBKP,Someone is awakening in bed,103,347
IOBKP,Putting a cup/glass/bottle somewhere,674,839
IOBKP,Putting a pillow somewhere,84,469
IOBKP,Someone is standing up from somewhere,559,798
IOBKP,Holding a dish,424,548
IOBKP,Someone is awakening somewhere,86,421
IOBKP,Holding a dish,403,839
IOBKP,Someone is smiling,686,839
TCV1W,Holding a pillow,0,361
TCV1W,Turning off a light,316,435
TCV1W,Closing a door,367,739
TCV1W,Grasping onto a doorknob,355,739
TCV1W,Turning on a light,273,414
TCV1W,Snuggling with a blanket,0,739
B8BSY,Someone is sneezing,304,440
B8BSY,Playing with a phone/camera,0,763
B8BSY,Holding a phone/camera,0,763
B8BSY,Sitting at a table,0,763
B8BSY,Playing with a phone/camera,722,763
B8BSY,Holding a phone/camera,722,763
B8BSY,Putting a phone/camera somewhere,722,763
B8BSY,Sitting at a table,722,763
B8BSY,Putting something on a table,722,763
7KZ20,Holding a vacuum,0,262
7KZ20,Someone is smiling,175,262
QSSCH,Holding a laptop,177,555
QSSCH,Walking through a doorway,211,378
QSSCH,Taking a laptop from somewhere,328,474
VIN8S,Throwing something on the floor,105,363
VIN8S,Throwing a blanket somewhere,91,428
VIN8S,Holding a phone/camera,297,783
VIN8S,Taking a picture of something,319,707
VIN8S,Holding a blanket,16,279
VIN8S,Putting a blanket somewhere,187,294
ESTDK,Holding a cup/glass/bottle of something,204,740
ESTDK,Pouring something into a cup/glass/bottle,199,683
ESTDK,Opening a closet/cabinet,0,219
ESTDK,Opening a box,285,474
ESTDK,Taking something from a box,194,596
ESTDK,Holding some food,21,783
ESTDK,Closing a box,657,795
ESTDK,Taking food from somewhere,0,183
ESTDK,Putting something on a shelf,590,800
ESTDK,Taking a cup/glass/bottle from somewhere,148,277
ESTDK,Putting some food somewhere,535,671
ESTDK,Closing a closet/cabinet,0,85
ESTDK,Taking a box from somewhere,12,133
ESTDK,Putting a box somewhere,664,791
ESTDK,Putting a cup/glass/bottle somewhere,504,651
XUYCA,Someone is eating something,0,219
XUYCA,Someone is standing up from somewhere,146,270
XUYCA,Holding some food,0,215
XUYCA,Putting some food somewhere,86,219
XUYCA,Putting something on a table,98,234
XUYCA,Sitting in a chair,0,255
XUYCA,Holding a dish,28,181
XUYCA,Putting a dish/es somewhere,93,251
XUYCA,Tidying a shelf or something on a shelf,489,743
25BZ1,Putting on shoe/shoes,0,474
25BZ1,Sitting in a chair,0,512
25BZ1,Taking paper/notebook from somewhere,465,599
25BZ1,Someone is holding a paper/notebook,472,599
25BZ1,Someone is standing up from somewhere,400,546
25BZ1,Someone is running somewhere,463,599
L5TI4,Sitting at a table,0,732
L5TI4,Holding some food,19,732
L5TI4,Taking food from somewhere,0,135
L5TI4,Holding a sandwich,19,732
L5TI4,Working on paper/notebook,0,732
L5TI4,Putting some food somewhere,652,732
L5TI4,Eating a sandwich,0,732
L5TI4,Taking a sandwich from somewhere,0,123
L5TI4,Working at a table,0,732
L5TI4,Putting something on a table,0,732
VFTRG,Snuggling with a pillow,86,399
VFTRG,Taking off some shoes,204,505
VFTRG,Sitting on the floor,247,575
VFTRG,Holding a pillow,0,575
VFTRG,Lying on the floor,0,349
VFTRG,Someone is undressing,278,539
6HR54,Sitting in a chair,0,305
6HR54,Holding a cup/glass/bottle of something,0,305
6HR54,Sitting at a table,0,305
6HR54,Drinking from a cup/glass/bottle,0,305
6HR54,Tidying up a table,0,305
6HR54,Washing a table,0,305
6HR54,Washing something with a towel,0,305
6HR54,Washing something with a towel,0,99
6HR54,Someone is smiling,21,200
6HR54,Holding a dish,0,305
6HR54,Working at a table,0,305
KB0Y8,Holding a bag,0,212
KB0Y8,Opening a bag,0,107
KB0Y8,Throwing a bag somewhere,115,215
KB0Y8,Throwing something on the floor,115,215
2C253,Holding a phone/camera,0,587
2C253,Throwing something on the floor,492,627
2C253,Putting a cup/glass/bottle somewhere,350,543
2C253,Someone is going from standing to sitting,458,627
2C253,Sitting in a bed,0,594
2C253,Playing with a phone/camera,0,539
2C253,Drinking from a cup/glass/bottle,422,565
2C253,Throwing a blanket somewhere,508,627
2C253,Someone is standing up from somewhere,472,615
2C253,Taking a blanket from somewhere,508,627
2C253,Holding a cup/glass/bottle of something,410,575
2C253,Taking a cup/glass/bottle from somewhere,388,517
2C253,Putting a phone/camera somewhere,458,577
2C253,Putting a blanket somewhere,508,627
2C253,Holding a blanket,508,627
JMA1R,Putting a towel/s somewhere,98,227
JMA1R,Taking a towel/s from somewhere,40,167
JMA1R,Holding a towel/s,55,212
JMA1R,Washing something with a towel,280,383
COPHL,Opening a book,223,339
COPHL,Working on paper/notebook,328,743
COPHL,Sitting in a chair,0,743
COPHL,Working at a table,228,743
COPHL,Watching/Reading/Looking at a book,208,743
COPHL,Someone is awakening somewhere,67,303
COPHL,Sitting at a table,163,743
Z5JZD,Putting something on a shelf,151,474
Z5JZD,Opening a bag,76,198
Z5JZD,Opening a door,31,167
Z5JZD,Holding a bag,0,651
Z5JZD,Closing a door,477,615
Z5JZD,Putting groceries somewhere,81,390
Z5JZD,Taking food from somewhere,14,459
Z5JZD,Holding some food,148,455
Z5JZD,Putting some food somewhere,14,567
Z5JZD,Closing a closet/cabinet,484,635
Z5JZD,Opening a closet/cabinet,31,171
AZZ3W,Putting on shoe/shoes,578,692
AZZ3W,Sitting in a chair,528,644
AZZ3W,Someone is dressing,204,327
AZZ3W,Someone is going from standing to sitting,499,615
AZZ3W,Sitting in a chair,480,743
AZZ3W,Tidying some clothes,0,167
AZZ3W,Putting on shoe/shoes,504,743
AZZ3W,Taking some clothes from somewhere,139,289
AZZ3W,Throwing clothes somewhere,0,183
AZZ3W,Holding some clothes,172,284
IPH08,Putting a dish/es somewhere,146,431
IPH08,Holding a shoe/shoes,0,181
IPH08,Taking a dish/es from somewhere,175,296
IPH08,Taking a cup/glass/bottle from somewhere,285,390
IPH08,Putting a cup/glass/bottle somewhere,360,441
IPH08,Putting shoes somewhere,79,188
K7FNC,Sitting in a chair,304,600
K7FNC,Grasping onto a doorknob,0,131
K7FNC,Working/Playing on a laptop,312,600
K7FNC,Opening a door,16,234
K7FNC,Sitting at a table,280,600
K7FNC,Watching a laptop or something on a laptop,460,600
K7FNC,Working at a table,460,600
K7FNC,Walking through a doorway,52,186
K7FNC,Opening a laptop,280,555
L36YT,Holding a broom,93,205
L36YT,Taking a broom from somewhere,91,205
L36YT,Tidying up with a broom,144,205
L36YT,Sitting on the floor,136,205
L36YT,Tidying something on the floor,141,205
DLQIT,Someone is holding a paper/notebook,177,574
DLQIT,Someone is going from standing to sitting,122,397
DLQIT,Pouring something into a cup/glass/bottle,297,438
DLQIT,Drinking from a cup/glass/bottle,422,563
DLQIT,Sitting in a chair,168,308
DLQIT,Holding a cup/glass/bottle of something,208,574
DLQIT,Taking a book from somewhere,523,574
DLQIT,Taking a cup/glass/bottle from somewhere,218,337
FBHBP,Eating a sandwich,220,336
FBHBP,Sitting on sofa/couch,45,174
FBHBP,Someone is going from standing to sitting,0,174
FBHBP,Holding some food,96,336
FBHBP,Putting some food somewhere,194,336
FBHBP,Taking food from somewhere,86,217
FBHBP,Someone is eating something,228,336
FBHBP,Sitting in a chair,45,191
FBHBP,Sitting at a table,91,336
D2GQH,Eating a sandwich,338,767
D2GQH,Holding a sandwich,324,767
D2GQH,Taking a sandwich from somewhere,307,438
D2GQH,Watching something/someone/themselves in a mirror,410,767
D2GQH,Someone is sneezing,0,87
D2GQH,Someone is eating something,364,515
D2GQH,Holding some food,345,767
UXW88,Lying on a bed,0,303
UXW88,Putting something on a table,295,421
UXW88,Holding a phone/camera,283,428
UXW88,Playing with a phone/camera,0,294
UXW88,Someone is standing up from somewhere,304,624
UXW88,Closing a window,345,615
UXW88,Tidying some clothes,506,624
YL612,Throwing something on the floor,297,438
YL612,Putting clothes somewhere,319,438
YL612,Throwing clothes somewhere,309,440
YL612,Taking some clothes from somewhere,206,464
EMMYX,Putting a broom somewhere,566,746
EMMYX,Closing a door,460,659
EMMYX,Putting groceries somewhere,0,527
EMMYX,Closing a closet/cabinet,444,608
EMMYX,Putting something on a shelf,12,152
EMMYX,Putting something on a shelf,144,294
5P0ON,Taking a blanket from somewhere,609,815
5P0ON,Holding a vacuum,194,551
5P0ON,Someone is eating something,0,191
5P0ON,Holding a blanket,645,815
5P0ON,Putting something on a shelf,417,606
5P0ON,Holding some food,0,140
5P0ON,Holding some clothes,612,815
5P0ON,Taking some clothes from somewhere,612,815
5P0ON,Tidying something on the floor,199,527
POU1Z,Holding a broom,715,927
POU1Z,Holding a vacuum,319,817
POU1Z,Tidying some clothes,0,387
POU1Z,Turning off a light,768,877
POU1Z,Tidying up a closet/cabinet,38,551
POU1Z,Walking through a doorway,465,740
JOLLV,Opening a refrigerator,259,414
JOLLV,Putting some food somewhere,319,791
JOLLV,Snuggling with a blanket,0,183
JOLLV,Putting groceries somewhere,319,791
JOLLV,Sitting on sofa/couch,0,183
JOLLV,Holding a bag,96,791
JOLLV,Walking through a doorway,110,241
XS6PF,Closing a door,184,332
XS6PF,Holding a sandwich,79,198
XS6PF,Putting a blanket somewhere,129,241
XS6PF,Watching television,571,767
XS6PF,Someone is standing up from somewhere,436,565
XS6PF,Holding some clothes,76,188
XS6PF,Sitting on sofa/couch,352,539
XS6PF,Opening a door,57,186
XS6PF,Holding a blanket,91,234
XS6PF,Throwing a blanket somewhere,129,239
XS6PF,Someone is going from standing to sitting,331,464
XS6PF,Holding some food,50,767
XS6PF,Throwing something on the floor,136,241
XS6PF,Grasping onto a doorknob,52,164
E891N,Holding a blanket,0,767
E891N,Opening a closet/cabinet,499,647
E891N,Taking a blanket from somewhere,307,690
E891N,Someone is standing up from somewhere,292,474
E891N,Snuggling with a blanket,0,767
E891N,Walking through a doorway,446,632
E891N,Opening a door,484,690
JXF3M,Sitting at a table,0,450
JXF3M,Sitting in a chair,0,455
JXF3M,Someone is awakening somewhere,271,491
JXF3M,Someone is standing up from somewhere,292,492
03OQS,Throwing clothes somewhere,319,527
03OQS,Taking food from somewhere,0,207
03OQS,Taking a dish/es from somewhere,24,325
03OQS,Holding some clothes,204,527
03OQS,Putting clothes somewhere,230,527
03OQS,Holding some food,24,325
G9IUG,Holding a book,0,767
G9IUG,Watching/Reading/Looking at a book,0,695
G9IUG,Snuggling with a blanket,0,755
G9IUG,Someone is running somewhere,614,767
G9IUG,Someone is standing up from somewhere,607,735
G9IUG,Sitting in a chair,0,709
G9IUG,Working on paper/notebook,0,659
G9IUG,Someone is holding a paper/notebook,0,719
G9IUG,Putting a book somewhere,604,719
G9IUG,Closing a book,571,678
FN71T,Talking on a phone/camera,0,791
FN71T,Taking some clothes from somewhere,480,680
FN71T,Holding a phone/camera,9,769
FN71T,Walking through a doorway,0,135
OVEXF,Closing a laptop,336,452
OVEXF,Putting a laptop somewhere,283,435
OVEXF,Putting something on a shelf,559,704
OVEXF,Sitting on the floor,0,462
OVEXF,Holding a laptop,0,450
0Y8H0,Drinking from a cup/glass/bottle,252,416
0Y8H0,Someone is running somewhere,0,246
0Y8H0,Putting a cup/glass/bottle somewhere,328,450
0Y8H0,Taking a cup/glass/bottle from somewhere,151,270
0Y8H0,Walking through a doorway,0,92
V3RAX,Eating a sandwich,499,695
V3RAX,Someone is eating something,487,695
V3RAX,Holding some food,506,695
V3RAX,Taking some clothes from somewhere,230,507
V3RAX,Snuggling with a blanket,0,308
V3RAX,Someone is undressing,84,248
V3RAX,Someone is standing up from somewhere,256,383
V3RAX,Lying on a bed,0,339
V3RAX,Taking food from somewhere,506,695
V3RAX,Tidying some clothes,355,584
V3RAX,Holding some clothes,254,467
V3RAX,Holding a blanket,0,342
V3RAX,Putting clothes somewhere,355,467
V3RAX,Holding some clothes,117,594
V3RAX,Throwing a blanket somewhere,170,373
V3RAX,Putting some food somewhere,513,685
0F1VF,Putting something on a shelf,0,128
0F1VF,Holding a book,0,99
0F1VF,Someone is holding a paper/notebook,115,524
0F1VF,Taking paper/notebook from somewhere,108,222
0F1VF,Someone is going from standing to sitting,144,260
0F1VF,Someone is standing up from somewhere,376,500
0F1VF,Putting a book somewhere,0,107
X3LEM,Holding a picture,0,623
X3LEM,Sitting on sofa/couch,640,767
X3LEM,Someone is going from standing to sitting,640,767
X3LEM,Turning off a light,247,515
X3LEM,Putting a picture somewhere,12,579
X3LEM,Watching something/someone/themselves in a mirror,362,515
X3LEM,Taking a picture of something,0,143
X3LEM,Taking a phone/camera from somewhere,540,695
X3LEM,Turning on a light,324,464
X3LEM,Holding a phone/camera,600,767
X3LEM,Reaching for and grabbing a picture,14,133
X3LEM,Watching/looking at a picture,79,582
FM5D5,Sitting in a chair,213,839
FM5D5,Tidying some clothes,264,433
FM5D5,Holding a bag,249,419
FM5D5,Putting a bag somewhere,271,419
FM5D5,Someone is going from standing to sitting,201,330
FM5D5,Throwing a bag somewhere,100,282
MN1MC,Holding some food,448,743
MN1MC,Taking food from somewhere,436,587
MN1MC,Holding a laptop,0,743
MN1MC,Watching a laptop or something on a laptop,0,743
MN1MC,Someone is eating something,400,697
MN1MC,Eating a sandwich,386,743
MN1MC,Someone is sneezing,64,181
MN1MC,Throwing food somewhere,631,743
MN1MC,Watching/looking at a picture,0,423
KT3MJ,Someone is cooking something,547,781
KT3MJ,Closing a refrigerator,124,246
KT3MJ,Someone is cooking something,220,781
KT3MJ,Opening a refrigerator,0,90
KT3MJ,Putting some food somewhere,163,325
KT3MJ,Taking food from somewhere,0,200
0MK2C,Someone is running somewhere,36,210
0MK2C,Holding a shoe/shoes,26,210
0MK2C,Walking through a doorway,96,227
IIFVE,Holding a towel/s,0,582
IIFVE,Holding some clothes,0,630
IIFVE,Throwing clothes somewhere,45,231
IIFVE,Holding a blanket,132,248
HWL2J,Walking through a doorway,316,534
HWL2J,Playing with a phone/camera,100,743
HWL2J,Someone is sneezing,0,200
HWL2J,Holding a phone/camera,0,743
HYEY7,Holding a vacuum,33,834
HYEY7,Taking a cup/glass/bottle from somewhere,782,913
HYEY7,Drinking from a cup/glass/bottle,801,980
HYEY7,Tidying something on the floor,0,846
HYEY7,Holding a cup/glass/bottle of something,787,1009
HYEY7,Putting something on a table,909,1031
HYEY7,Putting a cup/glass/bottle somewhere,914,1031
1PCR7,Holding a book,0,447
1PCR7,Watching/Reading/Looking at a book,0,447
1PCR7,Sitting in a chair,0,447
1PCR7,Smiling at a book,170,318
1PCR7,Sitting in a bed,0,447
8LAK1,Holding a shoe/shoes,405,539
8LAK1,Putting some food somewhere,105,248
8LAK1,Taking something from a box,168,695
8LAK1,Opening a box,168,695
8LAK1,Taking shoes from somewhere,633,695
B2NBR,Sitting on the floor,208,743
B2NBR,Someone is running somewhere,0,198
B2NBR,Someone is going from standing to sitting,160,318
NAWO1,Holding a phone/camera,120,243
NAWO1,Talking on a phone/camera,165,1154
QQY8T,Closing a closet/cabinet,115,296
QQY8T,Opening a closet/cabinet,0,147
QQY8T,Holding some medicine,96,551
9XXJ7,Drinking from a cup/glass/bottle,273,443
